DATAFLOW,LAST UPDATE,freq,unit,tra_mode,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2006,26.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2007,27.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2008,27.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2009,23.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2010,26.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2011,27.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2012,27.8,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2013,26.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2014,27.0,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2015,26.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2016,25.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2017,26.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2018,24.2,be
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2019,23.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2020,22.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BE,2021,23.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2005,52.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2006,52.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2007,53.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2008,54.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2009,49.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2010,50.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2011,43.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2012,47.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2013,44.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2014,45.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2015,45.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2016,44.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2017,43.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2018,43.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2019,52.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2020,49.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,BG,2021,44.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2005,33.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2006,35.0,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2007,35.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2008,35.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2009,33.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2010,34.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2011,35.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2012,34.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2013,36.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2014,36.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2015,37.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2016,37.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2017,34.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2018,34.8,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2019,34.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2020,32.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CH,2021,33.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2005,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2006,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2007,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2008,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2009,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2010,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2011,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2012,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2013,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2014,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2015,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2016,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2017,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2018,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2019,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2020,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CY,2021,,z
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2005,31.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2006,31.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2007,32.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2008,32.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2009,30.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2010,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2011,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2012,30.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2013,28.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2014,28.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2015,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2016,26.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2017,26.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2018,27.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2019,26.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2020,22.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,CZ,2021,22.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2005,30.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2006,30.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2007,30.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2008,30.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2009,28.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2010,29.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2011,28.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2012,29.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2013,29.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2014,28.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2015,28.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2016,28.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2017,27.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2018,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2019,26.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2020,25.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DE,2021,26.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2005,10.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2006,9.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2007,8.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2008,9.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2009,9.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2010,11.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2011,12.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2012,10.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2013,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2014,11.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2015,12.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2016,11.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2017,11.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2018,11.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2019,11.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2020,10.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,DK,2021,8.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2005,80.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2006,78.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2007,74.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2008,68.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2009,74.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2010,75.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2011,71.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2012,66.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2013,64.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2014,55.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2015,52.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2016,42.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2017,44.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2018,46.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2019,42.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2020,38.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EE,2021,40.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2005,2.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2006,2.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2007,3.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2008,2.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2009,2.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2010,2.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2011,1.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2012,1.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2013,1.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2014,1.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2015,1.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2016,1.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2017,1.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2018,2.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2019,2.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2020,3.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EL,2021,2.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2005,5.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2006,5.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2007,4.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2008,4.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2009,4.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2010,4.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2011,5.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2012,5.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2013,5.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2014,5.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2015,5.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2016,5.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2017,5.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2018,5.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2019,4.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2020,4.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,ES,2021,4.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2005,25.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2006,25.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2007,25.8,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2008,25.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2009,23.9,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2010,25.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2011,26.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2012,26.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2013,26.1,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2014,26.1,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2015,25.9,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2016,25.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2017,24.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2018,24.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2019,23.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2020,22.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU27_2020,2021,22.7,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2005,24.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2006,24.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2007,24.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2008,24.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2009,23.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2010,24.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2011,25.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2012,25.4,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2013,25.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2014,25.2,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2015,24.8,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2016,24.3,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2017,23.5,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2018,23.3,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,EU28,2019,22.6,e
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2005,25.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2006,29.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2007,28.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2008,27.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2009,26.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2010,27.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2011,27.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2012,29.0,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2013,30.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2014,31.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2015,27.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2016,27.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2017,27.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2018,29.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2019,27.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2020,26.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FI,2021,27.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2005,14.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2006,14.2,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2007,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2008,14.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2009,13.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2010,12.5,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2011,13.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2012,13.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2013,13.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2014,13.7,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2015,15.1,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2016,14.3,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2017,13.4,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2018,12.8,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2019,12.6,
ESTAT:SDG_09_60(1.0),15/03/23 11:00:00,A,PC,RAIL_IWW_AVD,FR,2020,12.1,
